DateCode,FeatureName,Energy Type,Value
2014,Glasgow City,Petroleum Products,3371.368
2014,Highland,Bioenergy & Wastes,1059.616
2014,Highland,Coal,125.434
2014,Highland,Electricity,2544.865
2014,Highland,Gas,1195.528
2014,Highland,Manufactured Fuels,19.666999999999998
2014,Highland,Petroleum Products,3348.407
2014,Inverclyde,Bioenergy & Wastes,18.482
2014,Inverclyde,Coal,0.671
2014,Inverclyde,Electricity,493.85900000000004
2014,Inverclyde,Gas,650.726
2014,Inverclyde,Manufactured Fuels,1.7129999999999999
2014,Inverclyde,Petroleum Products,463.59099999999995
2014,Midlothian,Bioenergy & Wastes,31.835
2014,Midlothian,Coal,23.637
2014,Midlothian,Electricity,536.438
2014,Midlothian,Gas,634.931
2014,Midlothian,Manufactured Fuels,3.528
2014,Midlothian,Petroleum Products,619.833
2014,Moray,Bioenergy & Wastes,79.404
2014,Moray,Coal,20.528
2014,Moray,Electricity,845.917
2014,Moray,Gas,1949.5990000000002
2014,Moray,Manufactured Fuels,5.747
2014,Moray,Petroleum Products,912.3729999999999
2014,Na h-Eileanan Siar,Bioenergy & Wastes,18.39
2014,Na h-Eileanan Siar,Coal,24.528
2014,Na h-Eileanan Siar,Electricity,226.279
2014,Na h-Eileanan Siar,Gas,0.0
2014,Na h-Eileanan Siar,Manufactured Fuels,3.52
2014,Na h-Eileanan Siar,Petroleum Products,381.445
2014,North Ayrshire,Bioenergy & Wastes,1597.411
2014,North Ayrshire,Coal,6.2940000000000005
2014,North Ayrshire,Electricity,1165.588
2014,North Ayrshire,Gas,2255.404
2014,North Ayrshire,Manufactured Fuels,3.995
2014,North Ayrshire,Petroleum Products,782.7339999999999
2014,North Lanarkshire,Bioenergy & Wastes,118.01
2014,North Lanarkshire,Coal,4.7780000000000005
2014,North Lanarkshire,Electricity,2214.705
2014,North Lanarkshire,Gas,3040.683
2014,North Lanarkshire,Manufactured Fuels,61.07
2014,North Lanarkshire,Petroleum Products,3048.073
2014,Orkney Islands,Bioenergy & Wastes,9.643
2014,Orkney Islands,Coal,14.005
2014,Orkney Islands,Electricity,206.038
2014,Orkney Islands,Gas,0.0
2014,Orkney Islands,Manufactured Fuels,2.347
2014,Orkney Islands,Petroleum Products,333.503
2014,Perth and Kinross,Bioenergy & Wastes,86.36099999999999
2014,Perth and Kinross,Coal,21.783
2014,Perth and Kinross,Electricity,1378.0140000000001
2014,Perth and Kinross,Gas,1022.472
2014,Perth and Kinross,Manufactured Fuels,7.726
2014,Perth and Kinross,Petroleum Products,2492.324
2014,Renfrewshire,Bioenergy & Wastes,42.984
2014,Renfrewshire,Coal,1.04
2014,Renfrewshire,Electricity,1093.501
2014,Renfrewshire,Gas,1549.797
2014,Renfrewshire,Manufactured Fuels,1.433
2014,Renfrewshire,Petroleum Products,1291.676
2014,Scottish Borders,Bioenergy & Wastes,91.42399999999999
2014,Scottish Borders,Coal,120.643
2014,Scottish Borders,Electricity,860.837
2014,Scottish Borders,Gas,785.145
2014,Scottish Borders,Manufactured Fuels,11.981000000000002
2014,Scottish Borders,Petroleum Products,1522.646
2014,Shetland Islands,Bioenergy & Wastes,13.047
2014,Shetland Islands,Coal,17.358
2014,Shetland Islands,Electricity,300.332
2014,Shetland Islands,Gas,0.0
2014,Shetland Islands,Manufactured Fuels,2.979
2014,Shetland Islands,Petroleum Products,348.074
2014,South Ayrshire,Bioenergy & Wastes,36.265
2014,South Ayrshire,Coal,12.616
2014,South Ayrshire,Electricity,784.774
2014,South Ayrshire,Gas,1299.163
2014,South Ayrshire,Manufactured Fuels,8.647
2014,South Ayrshire,Petroleum Products,1080.71
2014,South Lanarkshire,Bioenergy & Wastes,106.724
2014,South Lanarkshire,Coal,31.727
2014,South Lanarkshire,Electricity,1841.982
2014,South Lanarkshire,Gas,2503.27
2014,South Lanarkshire,Manufactured Fuels,19.27
2014,South Lanarkshire,Petroleum Products,2861.167
2014,Stirling,Bioenergy & Wastes,619.338
2014,Stirling,Coal,7.857
2014,Stirling,Electricity,725.33
2014,Stirling,Gas,1241.54
2014,Stirling,Manufactured Fuels,5.647
2014,Stirling,Petroleum Products,1144.709
2014,West Dunbartonshire,Bioenergy & Wastes,18.944
2014,West Dunbartonshire,Coal,0.342
2014,West Dunbartonshire,Electricity,548.033
2014,West Dunbartonshire,Gas,752.2239999999999
2014,West Dunbartonshire,Manufactured Fuels,0.849
2014,West Dunbartonshire,Petroleum Products,567.991
2014,West Lothian,Bioenergy & Wastes,57.073
2014,West Lothian,Coal,3.356
2014,West Lothian,Electricity,1384.351
2014,West Lothian,Gas,1682.424
2014,West Lothian,Manufactured Fuels,10.123000000000001
2014,West Lothian,Petroleum Products,1563.264
2015,Aberdeen City,Bioenergy & Wastes,77.41499999999999
2015,Aberdeen City,Coal,33.629000000000005
2015,Aberdeen City,Electricity,2040.837
2015,Aberdeen City,Gas,2377.7169999999996
2015,Aberdeen City,Manufactured Fuels,16.644000000000002
2015,Aberdeen City,Petroleum Products,1430.1680000000001
2015,Aberdeenshire,Bioenergy & Wastes,116.104
2015,Aberdeenshire,Coal,50.789
2015,Aberdeenshire,Electricity,1944.575
2015,Aberdeenshire,Gas,1379.1889999999999
2015,Aberdeenshire,Manufactured Fuels,27.488
2015,Aberdeenshire,Petroleum Products,3549.306
2015,Angus,Bioenergy & Wastes,46.319
2015,Angus,Coal,14.897
2015,Angus,Electricity,826.09
2015,Angus,Gas,922.761
2015,Angus,Manufactured Fuels,5.021
2015,Angus,Petroleum Products,1252.289
2015,Argyll and Bute,Bioenergy & Wastes,58.900999999999996
2015,Argyll and Bute,Coal,36.534
2015,Argyll and Bute,Electricity,750.986
2015,Argyll and Bute,Gas,451.315
2015,Argyll and Bute,Manufactured Fuels,6.4479999999999995
2015,Argyll and Bute,Petroleum Products,1145.194
2015,City of Edinburgh,Bioenergy & Wastes,104.493
2015,City of Edinburgh,Coal,27.535
2015,City of Edinburgh,Electricity,3958.4219999999996
2015,City of Edinburgh,Gas,4578.979
2015,City of Edinburgh,Manufactured Fuels,3.8649999999999998
2015,City of Edinburgh,Petroleum Products,3028.8250000000003
2015,Clackmannanshire,Bioenergy & Wastes,11.666
2015,Clackmannanshire,Coal,1.165
2015,Clackmannanshire,Electricity,532.115
2015,Clackmannanshire,Gas,1041.856
2015,Clackmannanshire,Manufactured Fuels,3.818
2015,Clackmannanshire,Petroleum Products,291.575
2015,Dumfries and Galloway,Bioenergy & Wastes,114.23
2015,Dumfries and Galloway,Coal,71.473
2015,Dumfries and Galloway,Electricity,1456.771
2015,Dumfries and Galloway,Gas,1124.248
2015,Dumfries and Galloway,Manufactured Fuels,30.183999999999997
2015,Dumfries and Galloway,Petroleum Products,2916.6380000000004
2015,Dundee City,Bioenergy & Wastes,22.250999999999998
2015,Dundee City,Coal,0.18
2015,Dundee City,Electricity,1125.555
2015,Dundee City,Gas,1409.321
2015,Dundee City,Manufactured Fuels,0.681
2015,Dundee City,Petroleum Products,814.0830000000001
2015,East Ayrshire,Bioenergy & Wastes,320.76099999999997
2015,East Ayrshire,Coal,80.286
2015,East Ayrshire,Electricity,716.581
2015,East Ayrshire,Gas,1031.401
2015,East Ayrshire,Manufactured Fuels,5.658
2015,East Ayrshire,Petroleum Products,1077.641
2015,East Dunbartonshire,Bioenergy & Wastes,17.538
2015,East Dunbartonshire,Coal,1.391
2015,East Dunbartonshire,Electricity,532.932
2015,East Dunbartonshire,Gas,889.085
2015,East Dunbartonshire,Manufactured Fuels,1.941
2015,East Dunbartonshire,Petroleum Products,507.361
2015,East Lothian,Bioenergy & Wastes,182.76
2015,East Lothian,Coal,433.052
2015,East Lothian,Electricity,739.304
2015,East Lothian,Gas,727.393
2015,East Lothian,Manufactured Fuels,6.205
2015,East Lothian,Petroleum Products,884.7349999999999
2015,East Renfrewshire,Bioenergy & Wastes,22.265
2015,East Renfrewshire,Coal,0.865
2015,East Renfrewshire,Electricity,329.038
2015,East Renfrewshire,Gas,737.8599999999999
2015,East Renfrewshire,Manufactured Fuels,1.905
2015,East Renfrewshire,Petroleum Products,625.171
2015,Falkirk,Bioenergy & Wastes,43.303
2015,Falkirk,Coal,2.681
2015,Falkirk,Electricity,1166.869
2015,Falkirk,Gas,1348.308
2015,Falkirk,Manufactured Fuels,669.338
2015,Falkirk,Petroleum Products,13761.497000000001
2015,Fife,Bioenergy & Wastes,297.701
2015,Fife,Coal,13.618
2015,Fife,Electricity,2598.358
2015,Fife,Gas,3379.04
2015,Fife,Manufactured Fuels,36.144999999999996
2015,Fife,Petroleum Products,6774.938
2015,Glasgow City,Bioenergy & Wastes,89.177
2015,Glasgow City,Coal,1.146
2015,Glasgow City,Electricity,4962.7339999999995
2015,Glasgow City,Gas,5204.431
2015,Glasgow City,Manufactured Fuels,3.9610000000000003
2015,Glasgow City,Petroleum Products,3410.753
2015,Highland,Bioenergy & Wastes,1065.33
2015,Highland,Coal,80.961
2015,Highland,Electricity,2505.067
2015,Highland,Gas,1232.198
2015,Highland,Manufactured Fuels,18.216
2015,Highland,Petroleum Products,3445.402
2015,Inverclyde,Bioenergy & Wastes,16.278
2015,Inverclyde,Coal,0.545
2015,Inverclyde,Electricity,538.543
2015,Inverclyde,Gas,646.7139999999999
2015,Inverclyde,Manufactured Fuels,1.556
2015,Inverclyde,Petroleum Products,464.331
2015,Midlothian,Bioenergy & Wastes,34.004000000000005
2015,Midlothian,Coal,15.593
2015,Midlothian,Electricity,571.073
2015,Midlothian,Gas,633.387
2015,Midlothian,Manufactured Fuels,2.914
2015,Midlothian,Petroleum Products,629.01
2015,Moray,Bioenergy & Wastes,77.108
2015,Moray,Coal,12.601
2015,Moray,Electricity,839.177
2015,Moray,Gas,1850.643
2015,Moray,Manufactured Fuels,5.702
2015,Moray,Petroleum Products,922.924
2015,Na h-Eileanan Siar,Bioenergy & Wastes,22.614
2015,Na h-Eileanan Siar,Coal,16.091
2015,Na h-Eileanan Siar,Electricity,218.091
2015,Na h-Eileanan Siar,Gas,0.0
2015,Na h-Eileanan Siar,Manufactured Fuels,2.827
2015,Na h-Eileanan Siar,Petroleum Products,388.75399999999996
2015,North Ayrshire,Bioenergy & Wastes,1535.146
2015,North Ayrshire,Coal,2.9770000000000003
2015,North Ayrshire,Electricity,1167.622
2015,North Ayrshire,Gas,2193.135
2015,North Ayrshire,Manufactured Fuels,3.5919999999999996
2015,North Ayrshire,Petroleum Products,802.728
2015,North Lanarkshire,Bioenergy & Wastes,96.829
2015,North Lanarkshire,Coal,4.131
2015,North Lanarkshire,Electricity,2223.048
2015,North Lanarkshire,Gas,2993.2200000000003
2015,North Lanarkshire,Manufactured Fuels,38.714999999999996
2015,North Lanarkshire,Petroleum Products,3029.2940000000003
2015,Orkney Islands,Bioenergy & Wastes,10.818
2015,Orkney Islands,Coal,6.224
2015,Orkney Islands,Electricity,201.73899999999998
2015,Orkney Islands,Gas,0.0
2015,Orkney Islands,Manufactured Fuels,2.246
2015,Orkney Islands,Petroleum Products,339.96500000000003
2015,Perth and Kinross,Bioenergy & Wastes,76.932
2015,Perth and Kinross,Coal,12.975999999999999
2015,Perth and Kinross,Electricity,1138.213
2015,Perth and Kinross,Gas,1005.615
2015,Perth and Kinross,Manufactured Fuels,7.722
2015,Perth and Kinross,Petroleum Products,2563.392
2015,Renfrewshire,Bioenergy & Wastes,36.169
2015,Renfrewshire,Coal,0.8790000000000001
2015,Renfrewshire,Electricity,1296.0030000000002
2015,Renfrewshire,Gas,1549.876
2015,Renfrewshire,Manufactured Fuels,1.535
2015,Renfrewshire,Petroleum Products,1324.7859999999998
2015,Scottish Borders,Bioenergy & Wastes,116.02199999999999
2015,Scottish Borders,Coal,89.80799999999999
2015,Scottish Borders,Electricity,909.895
2015,Scottish Borders,Gas,754.468
2015,Scottish Borders,Manufactured Fuels,6.843999999999999
2015,Scottish Borders,Petroleum Products,1572.882
2015,Shetland Islands,Bioenergy & Wastes,15.062
2015,Shetland Islands,Coal,9.892
2015,Shetland Islands,Electricity,301.766
2015,Shetland Islands,Gas,0.0
2015,Shetland Islands,Manufactured Fuels,2.434
2015,Shetland Islands,Petroleum Products,355.073
2015,South Ayrshire,Bioenergy & Wastes,33.021
2015,South Ayrshire,Coal,6.1370000000000005
2015,South Ayrshire,Electricity,791.644
2015,South Ayrshire,Gas,1304.847
2015,South Ayrshire,Manufactured Fuels,6.507
2015,South Ayrshire,Petroleum Products,1098.128
2015,South Lanarkshire,Bioenergy & Wastes,97.37
2015,South Lanarkshire,Coal,22.345999999999997
2015,South Lanarkshire,Electricity,1910.8560000000002
2015,South Lanarkshire,Gas,2444.0860000000002
2015,South Lanarkshire,Manufactured Fuels,15.399999999999999
2015,South Lanarkshire,Petroleum Products,2922.694
2015,Stirling,Bioenergy & Wastes,622.8489999999999
2015,Stirling,Coal,5.763
2015,Stirling,Electricity,760.5319999999999
2015,Stirling,Gas,1219.714
2015,Stirling,Manufactured Fuels,4.984
2015,Stirling,Petroleum Products,1172.897
2015,West Dunbartonshire,Bioenergy & Wastes,15.828
2015,West Dunbartonshire,Coal,0.195
2015,West Dunbartonshire,Electricity,560.23
2015,West Dunbartonshire,Gas,742.9780000000001
2015,West Dunbartonshire,Manufactured Fuels,0.647
2015,West Dunbartonshire,Petroleum Products,578.405
2015,West Lothian,Bioenergy & Wastes,49.732
2015,West Lothian,Coal,2.1470000000000002
2015,West Lothian,Electricity,1437.779
2015,West Lothian,Gas,1681.386
2015,West Lothian,Manufactured Fuels,9.031
2015,West Lothian,Petroleum Products,1616.296
2016,Aberdeen City,Bioenergy & Wastes,72.182
2016,Aberdeen City,Coal,27.527
2016,Aberdeen City,Electricity,1897.532
2016,Aberdeen City,Gas,2323.112
2016,Aberdeen City,Manufactured Fuels,9.096
2016,Aberdeen City,Petroleum Products,1436.545
2016,Aberdeenshire,Bioenergy & Wastes,125.388
2016,Aberdeenshire,Coal,46.489
2016,Aberdeenshire,Electricity,1882.469
2016,Aberdeenshire,Gas,1398.072
2016,Aberdeenshire,Manufactured Fuels,21.267
2016,Aberdeenshire,Petroleum Products,3711.475
2016,Angus,Bioenergy & Wastes,48.382999999999996
2016,Angus,Coal,13.354
2016,Angus,Electricity,780.638
2016,Angus,Gas,893.6299999999999
2016,Angus,Manufactured Fuels,4.898
2016,Angus,Petroleum Products,1263.3509999999999
2016,Argyll and Bute,Bioenergy & Wastes,61.397999999999996
2016,Argyll and Bute,Coal,37.304
2016,Argyll and Bute,Electricity,725.326
2016,Argyll and Bute,Gas,452.073
2016,Argyll and Bute,Manufactured Fuels,6.083
2016,Argyll and Bute,Petroleum Products,1157.117
2016,City of Edinburgh,Bioenergy & Wastes,106.753
2016,City of Edinburgh,Coal,23.056
2016,City of Edinburgh,Electricity,3783.912
2016,City of Edinburgh,Gas,4550.348
2016,City of Edinburgh,Manufactured Fuels,3.695
2016,City of Edinburgh,Petroleum Products,3064.674
2016,Clackmannanshire,Bioenergy & Wastes,12.371
2016,Clackmannanshire,Coal,1.1560000000000001
2016,Clackmannanshire,Electricity,535.507
2016,Clackmannanshire,Gas,1099.815
2016,Clackmannanshire,Manufactured Fuels,2.315
2016,Clackmannanshire,Petroleum Products,295.33
2016,Dumfries and Galloway,Bioenergy & Wastes,119.652
2016,Dumfries and Galloway,Coal,48.464999999999996
2016,Dumfries and Galloway,Electricity,1405.5629999999999
2016,Dumfries and Galloway,Gas,1192.655
2016,Dumfries and Galloway,Manufactured Fuels,17.984
2016,Dumfries and Galloway,Petroleum Products,3004.758
2016,Dundee City,Bioenergy & Wastes,22.465000000000003
2016,Dundee City,Coal,0.19399999999999998
2016,Dundee City,Electricity,1062.398
2016,Dundee City,Gas,1409.992
2016,Dundee City,Manufactured Fuels,0.658
2016,Dundee City,Petroleum Products,811.048
2016,East Ayrshire,Bioenergy & Wastes,195.833
2016,East Ayrshire,Coal,66.211
2016,East Ayrshire,Electricity,671.742
2016,East Ayrshire,Gas,1036.84
2016,East Ayrshire,Manufactured Fuels,5.523
2016,East Ayrshire,Petroleum Products,1082.456
2016,East Dunbartonshire,Bioenergy & Wastes,18.274
2016,East Dunbartonshire,Coal,3.2249999999999996
2016,East Dunbartonshire,Electricity,513.457
2016,East Dunbartonshire,Gas,897.577
2016,East Dunbartonshire,Manufactured Fuels,1.849
2016,East Dunbartonshire,Petroleum Products,509.245
2016,East Lothian,Bioenergy & Wastes,83.422
2016,East Lothian,Coal,576.634
2016,East Lothian,Electricity,736.3820000000001
2016,East Lothian,Gas,740.855
2016,East Lothian,Manufactured Fuels,4.864000000000001
2016,East Lothian,Petroleum Products,903.8050000000001
2016,East Renfrewshire,Bioenergy & Wastes,23.305999999999997
2016,East Renfrewshire,Coal,0.859
2016,East Renfrewshire,Electricity,314.851
2016,East Renfrewshire,Gas,746.451
2016,East Renfrewshire,Manufactured Fuels,1.847
2016,East Renfrewshire,Petroleum Products,635.381
2016,Falkirk,Bioenergy & Wastes,45.18900000000001
2016,Falkirk,Coal,2.718
2016,Falkirk,Electricity,1137.622
2016,Falkirk,Gas,1360.256
2016,Falkirk,Manufactured Fuels,682.892
2016,Falkirk,Petroleum Products,14752.046
2016,Fife,Bioenergy & Wastes,278.16200000000003
2016,Fife,Coal,14.282
2016,Fife,Electricity,2512.585
2016,Fife,Gas,3378.9610000000002
2016,Fife,Manufactured Fuels,21.292
2016,Fife,Petroleum Products,7129.496
2016,Glasgow City,Bioenergy & Wastes,91.107
2016,Glasgow City,Coal,1.137
2016,Glasgow City,Electricity,4592.541
2016,Glasgow City,Gas,5035.525
2016,Glasgow City,Manufactured Fuels,2.758
2016,Glasgow City,Petroleum Products,3428.281
2016,Highland,Bioenergy & Wastes,1096.467
2016,Highland,Coal,78.809
2016,Highland,Electricity,2459.643
2016,Highland,Gas,1161.374
2016,Highland,Manufactured Fuels,17.383
2016,Highland,Petroleum Products,3485.85
2016,Inverclyde,Bioenergy & Wastes,16.579
2016,Inverclyde,Coal,0.576
2016,Inverclyde,Electricity,493.431
2016,Inverclyde,Gas,633.248
2016,Inverclyde,Manufactured Fuels,1.318
2016,Inverclyde,Petroleum Products,456.024
2016,Midlothian,Bioenergy & Wastes,36.248000000000005
2016,Midlothian,Coal,13.121
2016,Midlothian,Electricity,555.848
2016,Midlothian,Gas,662.592
2016,Midlothian,Manufactured Fuels,2.836
2016,Midlothian,Petroleum Products,670.2520000000001
2016,Moray,Bioenergy & Wastes,103.269
2016,Moray,Coal,23.234
2016,Moray,Electricity,804.049
2016,Moray,Gas,1848.991
2016,Moray,Manufactured Fuels,5.571
2016,Moray,Petroleum Products,930.749
2016,Na h-Eileanan Siar,Bioenergy & Wastes,23.649
2016,Na h-Eileanan Siar,Coal,14.543
2016,Na h-Eileanan Siar,Electricity,212.806
2016,Na h-Eileanan Siar,Gas,15.145
2016,Na h-Eileanan Siar,Manufactured Fuels,2.768
2016,Na h-Eileanan Siar,Petroleum Products,394.90099999999995
2016,North Ayrshire,Bioenergy & Wastes,1575.644
2016,North Ayrshire,Coal,4.176
2016,North Ayrshire,Electricity,1073.596
2016,North Ayrshire,Gas,2247.563
2016,North Ayrshire,Manufactured Fuels,3.1229999999999998
2016,North Ayrshire,Petroleum Products,798.549
2016,North Lanarkshire,Bioenergy & Wastes,100.147
2016,North Lanarkshire,Coal,4.047000000000001
2016,North Lanarkshire,Electricity,2125.4
2016,North Lanarkshire,Gas,2836.808
2016,North Lanarkshire,Manufactured Fuels,18.962
2016,North Lanarkshire,Petroleum Products,3033.893
2016,Orkney Islands,Bioenergy & Wastes,11.615
2016,Orkney Islands,Coal,7.195
2016,Orkney Islands,Electricity,188.18200000000002
2016,Orkney Islands,Gas,0.0
2016,Orkney Islands,Manufactured Fuels,2.198
2016,Orkney Islands,Petroleum Products,350.331
2016,Perth and Kinross,Bioenergy & Wastes,80.422
2016,Perth and Kinross,Coal,20.462
2016,Perth and Kinross,Electricity,1106.7330000000002
2016,Perth and Kinross,Gas,1003.398
2016,Perth and Kinross,Manufactured Fuels,7.547
2016,Perth and Kinross,Petroleum Products,2595.404
2016,Renfrewshire,Bioenergy & Wastes,36.43
2016,Renfrewshire,Coal,0.869
2016,Renfrewshire,Electricity,1248.841
2016,Renfrewshire,Gas,1570.5279999999998
2016,Renfrewshire,Manufactured Fuels,1.491
2016,Renfrewshire,Petroleum Products,1312.047
2016,Scottish Borders,Bioenergy & Wastes,118.047
2016,Scottish Borders,Coal,75.755
2016,Scottish Borders,Electricity,875.879
2016,Scottish Borders,Gas,797.1320000000001
2016,Scottish Borders,Manufactured Fuels,6.546
2016,Scottish Borders,Petroleum Products,1565.6689999999999
2016,Shetland Islands,Bioenergy & Wastes,15.889
2016,Shetland Islands,Coal,8.664
2016,Shetland Islands,Electricity,279.543
2016,Shetland Islands,Gas,0.0
2016,Shetland Islands,Manufactured Fuels,2.233
2016,Shetland Islands,Petroleum Products,363.17
2016,South Ayrshire,Bioenergy & Wastes,34.779
2016,South Ayrshire,Coal,5.412
2016,South Ayrshire,Electricity,749.832
2016,South Ayrshire,Gas,1279.524
2016,South Ayrshire,Manufactured Fuels,4.817
2016,South Ayrshire,Petroleum Products,1117.863
2016,South Lanarkshire,Bioenergy & Wastes,101.35
2016,South Lanarkshire,Coal,19.029
2016,South Lanarkshire,Electricity,1744.672
2016,South Lanarkshire,Gas,2418.811
2016,South Lanarkshire,Manufactured Fuels,10.31
2016,South Lanarkshire,Petroleum Products,2964.025
2016,Stirling,Bioenergy & Wastes,639.576
2016,Stirling,Coal,6.1530000000000005
2016,Stirling,Electricity,765.292
2016,Stirling,Gas,1255.1970000000001
2016,Stirling,Manufactured Fuels,4.344
2016,Stirling,Petroleum Products,1194.616
2016,West Dunbartonshire,Bioenergy & Wastes,15.908999999999999
2016,West Dunbartonshire,Coal,0.194
2016,West Dunbartonshire,Electricity,533.659
2016,West Dunbartonshire,Gas,714.864
2016,West Dunbartonshire,Manufactured Fuels,0.48100000000000004
2016,West Dunbartonshire,Petroleum Products,573.9140000000001
2016,West Lothian,Bioenergy & Wastes,52.051
2016,West Lothian,Coal,3.653
2016,West Lothian,Electricity,1372.328
2016,West Lothian,Gas,1721.436
2016,West Lothian,Manufactured Fuels,6.050000000000001
2016,West Lothian,Petroleum Products,1638.841
2017,Aberdeen City,Bioenergy & Wastes,97.017
2017,Aberdeen City,Coal,25.554000000000002
2017,Aberdeen City,Electricity,1864.0900000000001
2017,Aberdeen City,Gas,2363.251
2017,Aberdeen City,Manufactured Fuels,11.34
2017,Aberdeen City,Petroleum Products,1468.104
2017,Aberdeenshire,Bioenergy & Wastes,137.446
2017,Aberdeenshire,Coal,45.658
2017,Aberdeenshire,Electricity,1931.496
2017,Aberdeenshire,Gas,1411.446
2017,Aberdeenshire,Manufactured Fuels,23.382
2017,Aberdeenshire,Petroleum Products,3765.0370000000003
2017,Angus,Bioenergy & Wastes,55.032
2017,Angus,Coal,12.264
2017,Angus,Electricity,799.317
2017,Angus,Gas,919.081
2017,Angus,Manufactured Fuels,5.449
2017,Angus,Petroleum Products,1289.99
2017,Argyll and Bute,Bioenergy & Wastes,78.87899999999999
2017,Argyll and Bute,Coal,35.128
2017,Argyll and Bute,Electricity,747.761
2017,Argyll and Bute,Gas,465.10699999999997
2017,Argyll and Bute,Manufactured Fuels,6.725
2017,Argyll and Bute,Petroleum Products,1180.712
2017,City of Edinburgh,Bioenergy & Wastes,118.711
2017,City of Edinburgh,Coal,20.786
2017,City of Edinburgh,Electricity,3808.754
2017,City of Edinburgh,Gas,4713.585
2017,City of Edinburgh,Manufactured Fuels,4.097
2017,City of Edinburgh,Petroleum Products,3028.716
2017,Clackmannanshire,Bioenergy & Wastes,12.558
2017,Clackmannanshire,Coal,1.1340000000000001
2017,Clackmannanshire,Electricity,530.233
2017,Clackmannanshire,Gas,1123.55
2017,Clackmannanshire,Manufactured Fuels,2.808
2017,Clackmannanshire,Petroleum Products,301.894
2017,Dumfries and Galloway,Bioenergy & Wastes,146.73
2017,Dumfries and Galloway,Coal,43.73500000000001
2017,Dumfries and Galloway,Electricity,1418.897
2017,Dumfries and Galloway,Gas,1207.458
2017,Dumfries and Galloway,Manufactured Fuels,19.693
2017,Dumfries and Galloway,Petroleum Products,3088.2360000000003
2017,Dundee City,Bioenergy & Wastes,22.395
2017,Dundee City,Coal,0.171
2017,Dundee City,Electricity,1014.678
2017,Dundee City,Gas,1445.633
2017,Dundee City,Manufactured Fuels,0.751
2017,Dundee City,Petroleum Products,819.9039999999999
2017,East Ayrshire,Bioenergy & Wastes,267.849
2017,East Ayrshire,Coal,58.813
2017,East Ayrshire,Electricity,680.079
2017,East Ayrshire,Gas,1065.842
2017,East Ayrshire,Manufactured Fuels,6.134
2017,East Ayrshire,Petroleum Products,1112.434
2017,East Dunbartonshire,Bioenergy & Wastes,18.45
2017,East Dunbartonshire,Coal,3.467
2017,East Dunbartonshire,Electricity,513.58
2017,East Dunbartonshire,Gas,927.451
2017,East Dunbartonshire,Manufactured Fuels,2.058
2017,East Dunbartonshire,Petroleum Products,515.749
2017,East Lothian,Bioenergy & Wastes,169.79
2017,East Lothian,Coal,580.3960000000001
2017,East Lothian,Electricity,782.765
2017,East Lothian,Gas,770.8259999999999
2017,East Lothian,Manufactured Fuels,5.516
2017,East Lothian,Petroleum Products,965.57
2017,East Renfrewshire,Bioenergy & Wastes,23.238
2017,East Renfrewshire,Coal,0.847
2017,East Renfrewshire,Electricity,315.485
2017,East Renfrewshire,Gas,758.066
2017,East Renfrewshire,Manufactured Fuels,2.087
2017,East Renfrewshire,Petroleum Products,632.451
2017,Falkirk,Bioenergy & Wastes,45.228
2017,Falkirk,Coal,2.6369999999999996
2017,Falkirk,Electricity,1139.993
2017,Falkirk,Gas,1373.257
2017,Falkirk,Manufactured Fuels,629.47
2017,Falkirk,Petroleum Products,15283.293
2017,Fife,Bioenergy & Wastes,195.77
2017,Fife,Coal,13.597999999999999
2017,Fife,Electricity,2501.658
2017,Fife,Gas,3476.166
2017,Fife,Manufactured Fuels,26.14
2017,Fife,Petroleum Products,8372.587
2017,Glasgow City,Bioenergy & Wastes,90.11399999999999
2017,Glasgow City,Coal,1.111
2017,Glasgow City,Electricity,4649.027
2017,Glasgow City,Gas,5145.129
2017,Glasgow City,Manufactured Fuels,3.2779999999999996
2017,Glasgow City,Petroleum Products,3461.335
2017,Highland,Bioenergy & Wastes,1160.549
2017,Highland,Coal,75.617
2017,Highland,Electricity,2510.85
2017,Highland,Gas,1163.214
2017,Highland,Manufactured Fuels,19.19
2017,Highland,Petroleum Products,3554.526
2017,Inverclyde,Bioenergy & Wastes,16.652
2017,Inverclyde,Coal,0.5489999999999999
2017,Inverclyde,Electricity,490.971
2017,Inverclyde,Gas,671.2370000000001
2017,Inverclyde,Manufactured Fuels,1.524
2017,Inverclyde,Petroleum Products,458.879
2017,Midlothian,Bioenergy & Wastes,43.382999999999996
2017,Midlothian,Coal,12.046
2017,Midlothian,Electricity,561.37
2017,Midlothian,Gas,681.892
2017,Midlothian,Manufactured Fuels,3.172
2017,Midlothian,Petroleum Products,660.8639999999999
2017,Moray,Bioenergy & Wastes,88.549
2017,Moray,Coal,24.307
2017,Moray,Electricity,803.091
2017,Moray,Gas,1810.516
2017,Moray,Manufactured Fuels,6.171
2017,Moray,Petroleum Products,951.8019999999999
2017,Na h-Eileanan Siar,Bioenergy & Wastes,30.812
2017,Na h-Eileanan Siar,Coal,13.305
2017,Na h-Eileanan Siar,Electricity,226.467
2017,Na h-Eileanan Siar,Gas,22.708
2017,Na h-Eileanan Siar,Manufactured Fuels,3.048
2017,Na h-Eileanan Siar,Petroleum Products,377.53000000000003
2017,North Ayrshire,Bioenergy & Wastes,1543.833
2017,North Ayrshire,Coal,4.049
2017,North Ayrshire,Electricity,1123.1280000000002
2017,North Ayrshire,Gas,2205.087
